ID,Project,Subject,"Change Order #","Client CO #","Invoice #",Actions,Status,Total,"Paid Total",Balance,"Scope of Work",Exclusion,"Labor Breakdown_type","Labor Breakdown_quantity","Labor Breakdown_hours","Labor Breakdown_rate","Material Breakdown_type","Material Breakdown_quantity","Material Breakdown_unit","Material Breakdown_rate","Equipment Breakdown_type","Equipment Breakdown_quantity","Equipment Breakdown_unit","Equipment Breakdown_rate"
3310,18-025-nordstrom,"Ticket 2158",190,189,,Paid,Closed,14680,14680,0,"Ticket 2158 1790
Provide labour on overtime to expedite the 1st and 2nd floor 1790

6/29 8 Carpenters 8hrs, 64hrs $3840
7/1 8 Carpenters 3hrs, 24hrs $1440
7/2 8 Carpenters 3hrs, 24hrs $1440
7/5 2 Carpenters 3hrs, 6hrs $360
7/6 10 Carpenters 8 hrs, 80 Hrs $4800
2 Tapers 8hrs, 16hrs $880
4 lathers 8hrs, 32hrs $1920

Total $14680",,,,,,,,,,,,,
3312,18-025-nordstrom,"Ticket 2159 1790",191,190,,Paid,Closed,5420,5420,0,"Ticket 2159 1790
Provide labour and material to re-frame, re-plywood and re-rock walls on first floor. Walls were removed in the area next to the staircase on the first floor

7/3 2 carpenters 7hr, 14hrs 
7/5 2 Carpenter 7hr, 14hrs, 
$4620
Material $800

Total $5420",,,,,,,,,,,,,
3314,18-025-nordstrom,"Ticket 2161 1790",192,191,,Paid,Closed,1330,1330,0,"Ticket 2161 1790
Provide labour and material to build OSHA barricade at second floor where temp stairs was removed, as per E-Mail from Derry
1 Carpenter 7hrs $1155
Material $175
Total $1330",,,,,,,,,,,,,
3316,18-025-nordstrom,"Ticket 2162 225",193,192,,Paid,Closed,9585,9585,0,"Ticket 2162 225
Provide labour on overtime to expedite 5th floor escalator, high ceiling,
as per email from Paddy 7/9

7/9 4 tapers 4hrs, 16hrs
4 Carpenters 3hrs, 12hrs
7/10 5 tapers 3hrs, 15hrs
4 Carpenters 3 hrs, 12hrs,
7/11 4 tapers 3hrs, 12hrs
4 carpenters 3hrs, 12hrs,
7/12 4 tapers 3hrs, 12hrs
4 carpenters 3hrs, 12hrs,
7/13 4 carpenters 8hrs, 32hrs
4 tapers 8hrs, 32hrs

Tapers 87hrs x $55 = $4785
Carpenters 80hrs x $60 = $4800",,,,,,,,,,,,,
3317,18-056-ziff-capital,"allignment trimed opening wall board 4 x 4 tile",9,9,,,Open,11540,0,11540,"1 man day for tile alignment= $1155
2 carpenters each 8 hours each for trimmed opening= $2640
1 taper 8 hours $1280
1 carpenter for misc patching and wall board= $1155

2 boxes tile 4 x 4 8539 8/9-8/10
2 man days for tile in room= $2310
material= $3000

Total= $11540",,,,,,,,,,,,,
3319,18-025-nordstrom,"Ticket 2163 1790",194,193,,Paid,Closed,1385,1385,0,"Ticket 2163 1790
Provide labour and material to build fire rated column in stock room 1-01, Not shown on the drawing, as per email from Thomas
1 Carpenter 7 Hrs $1155
Material $230
",P,,,,,,,,,,,,
3321,18-025-nordstrom,"Ticket 2164 1790",195,194,,Paid,Closed,6060,6060,0,"Ticket 2164 1790
Provide labour and material to add door frame in vestibule 2-03 into landlord area, Also build a soffit around conduit within the landlord area,
As per Email from Tomas 
2 Carpenter 2 days, 28 hrs x $ 165 = 4620
1 Taper 4hrs x $165 = $660
Material $800
Total $6060",,,,,,,,,,,,,
3323,18-025-nordstrom,"Ticket 2165 1790",196,195,,Paid,Closed,5320,5320,0,"2165 1790
Provide labour and material to install temp walls and 2 temp doorways, Frame doors, locks, panic devices etc. as per email from Derry

7/9 2 carpenters 7hrs, 14hrs 
7/10 2 carpenters 7hrs, 14hrs

$4620
Material $700
Total $5320",,,,,,,,,,,,,
3325,18-025-nordstrom,"Ticket 2166 1790",197,196,,Paid,Closed,12970,12970,0,"Ticket 2166 1790
Provide labour on OT to expedite 
7/8 5 carpenters 3hrs, 15hrs
7/9 6 carpenters 3hrs, 18hrs
7/10 8 carpenters 3hrs, 24hrs
2 tapers 3 hrs, 6 hrs
7/11 8 carpenters 3hrs, 24hrs
2 tapers 3hrs, 6hrs,
7/12 8 carpenters 3hrs, 24hrs
2 tapers 3 hrs, 6 hrs
7/13 10 carpenters 8 hrs, 80hrs
7/13 2 tapers 8hrs, 16hrs

Carpenter 185hrs x $60 = $11100
Tapers 34hrs x $55 = 1870

Total $12970",,,,,,,,,,,,,
3327,18-025-nordstrom,"Ticket 2167 1790",198,197,,Paid,Closed,3795,3795,0,"Ticket 2167 1790
Provide labour and material to build radius header above the entrance glass in 1790,
Header did not show on drawings

2 carpenter 10 hrs, 20hrs $3300
Material $495
$3795",,,,,,,,,,,,,
3333,18-025-nordstrom,"Ticket 2168 225",199,198,,Paid,Closed,2660,2660,0,"Ticket 2168 225
Provide labour and material to open up wall and repatch after, we opened up the wall so land lease could waterproof and patched it back after
1 carpenter 2 days, $2310
Material $350
Total $2660
",,,,,,,,,,,,,
3335,18-025-nordstrom,"Ticket 2169 225",200,199,,Paid,Closed,15190,15190,0,"Ticket 2169 225
Provide labour to patch ceilings around the escalator after the art armature was added. We had to reframe, re-support and re-rock the ceiling, relocate access door, reinstall control joint.

2 Carpenters 5 days, 10 days $11550
1 Taper 2 days, $2240
Material $1400
Total $15190",,,,,,,,,,,,,
3337,18-025-nordstrom,"Ticket 2170 1790",201,200,,Paid,Closed,1310,1310,0,"Ticket 2170 1790
Provide labour and material to laminate columns, telecom rom 2.01 as per tomas email 7/12
1 Carpenter 4hrs, $660
1 taper 3hrs, $480
Material 170
Total $1310",,,,,,,,,,,,,
3339,18-025-nordstrom,"Ticket 2171 225",202,201,,Paid,Closed,760,760,0,"Ticket 2171 225
Provide labour and material to laminate plywood on the lax ton av rach,
As per email from Paddy 7/9
1 Carpenter 4hrs $660
Material $100

Total $760",,,,,,,,,,,,,
3341,18-025-nordstrom,"Ticket 2172 1790",203,202,,Paid,Closed,1880,1880,0,"Ticket 2172 1790
Provide labour on OT and material to ride the top of elevator and patch the inside of the shaft and provide blocking for ladder not on drawings
As per email from Derry 7/1
1 Carpenter OT $1640
Material $240
Total $1880",,,,,,,,,,,,,
3343,18-025-nordstrom,"Ticket 2245 1776",204,203,,Paid,Closed,2860,2860,0,"Ticket 2245 1776
Provide labour and material to build ramp from wolf restraunt and 2nd floor at 225
Email from Lucas 6/19

2 Carpenters 7hrs, 14hrs $2310
Material $550
$2860",,,,,,,,,,,,,
3345,18-025-nordstrom,"Ticket 3500 1776",205,204,,Paid,Closed,9280,9280,0,"Ticket 3500 1776
Provide labout on overtime to expedite 
Email from Frank 6/27

6/29 3 carpenters 8hrs, 24hrs
2 tapers 8hrs, 16hrs
7/1 6 carpenters 3hrs, 18hrs
7/2 6 carpenters 3hrs, 18hrs
7/6 8 Carpenters 8hrs, 64hrs
2 lather 8hrs. 16hrs

Total Carpenter 124hrs, $7440
Tapers 16hrs, $880
Lathers 16hrs, $960

Total $9280
",,,,,,,,,,,,,
3348,18-025-nordstrom,"Ticket 3501 1776",206,205,,Paid,Closed,1330,1330,0,"Ticket 3501 1776
Provide labour and material to build additional wall in front of elevator on 1st floor 
As per email from Frank
1 Carpenter 7hrs $1155
Material $175
Total $1330
",,,,,,,,,,,,,
3350,18-025-nordstrom,"Ticket 3502 1776",207,206,,Paid,Closed,2660,2660,0,"Ticket 3502 1776
Provide labour to install  door and frame in 2nd and 4th floor stair doors.
As per email from Frank 7/2

2 Carpenters 7hrs, 14hrs $2310
Material $350
Total $2660
",,,,,,,,,,,,,
3352,18-025-nordstrom,"Ticket 3503 1776",208,207,,Paid,Closed,2660,2660,0,"Ticket 3503 1776
Provide labour and material to build shaft around pipe on first floor of 1776 between elevatir and the entrance into 225
The shat does not show on the drawings
1 Carpenter 14hrs $2310
$350
Total $2660",,,,,,,,,,,,,
3354,18-025-nordstrom,"Ticket 3504 1776",209,208,,Paid,Closed,6200,6200,0,"Ticket 3504 1776
Provide labour and material to re-layout, re-frame and modify black iron and grid x due to re-located lights that would not fit in the ceiling 
1 Carpenter 5 days $5775
Material $425
Total $6200
",,,,,,,,,,,,,
3355,18-025-nordstrom,"Perimeter walls 1790",216,215,,Paid,Closed,0,0,0,"Provide labour and Material to upgrade perimeter walls @1790 on 1st and 2nd floor to shaftwall system per sketch provided for Fire rating.
We previously had all framing for original walls on site (see photo) which we had to keep moving around as the work not being done due to this condition. We also had to modify the shaft framing on this sketch due to the fiberglass corners being set up to recieve 1 layer of drywall. This also had to occue over the tops of windows as well.
Credit 1st floor, 160 lf x 20' high, lf x $80 = $12800
Credit 2nd floor, 160lf x 12 high, lf x $60 = $9600

1st floor, $24 per sf x (160lf x 20' high) 3200SF = $76800
2nd Floor, $21 per Sf x (160lf x 12"" high)  1920Sf = $40320

Modift fiberglass framing
1st floor, 11 columns, 4hrs per column, 44 Carpenter hours x $165= $7260
2nd Floor, 14 Columns, 4hrs per column, 56 Carpenter hours x $165= $9240

Total $111220 ",,,,,,,,,,,,,
3357,18-025-nordstrom,"3505 1776",210,209,,Paid,Closed,7680,7680,0,"ticket #3505
provide labor for patching on 1st and 2nd floor in 1776

2 carpenters 3 days= $6930
Material= $750
Total= $7680
",,,,,,,,,,,,,
3359,18-025-nordstrom,"3506 1776",211,210,,Paid,Closed,2660,2660,0,"3506
provide labor and material to extend nibs in cookline area
patch sheetrock that was removed in cookline area.
replace sheetrock in ceiling on second floor that was removed for plumbing
wolf restaurant

(wolf ASI #14 FCO #83-WR)
2 carp 7 hours each= $2310
Material= $350
Total= $2660",,,,,,,,,,,,,
3361,18-025-nordstrom,"3507 225",212,211,,Paid,Closed,1900,1900,0,"3507
provide labor to scrub FRP to the base. Base also installed out of level and not straight, we were instructed to screw the FRP which took a lot longer as per email from Lucas

scribe to ECO-Grip base. Base set unlevel

2 carp 10 hours= $1650
Material= $250
Total= $1900",,,,,,,,,,,,,
3363,18-025-nordstrom,"3508 225",213,212,,Paid,Closed,13330,13330,0,"3508
Provide labor and material to patch in var verde
1 carp 7 hours= $1155
Material= $175
Total= $1330

additional patching due to trades
",,,,,,,,,,,,,
3366,19-020-1199-seiu-funds,"RFI #68 Existing MER Room Walls",3,28,,Paid,Closed,7620,7620,0,"Provide 1 layer to the outside of MER 8E21 and 8J21
carpentry= 4 man days= 28 hours x $165= $4620
Taping= 2 man days = 14 hours x $160= $2240
Material= $760
Total= $7620",,,,,,,,,,,,,
3367,18-017-435-hudson,"Surface Mounted Toilet Paper Dispenser",19,19,,,Open,1775,0,1775,"Install new dispenser and patch openings from existing dispensers.

carpentry= 5 hours x $165= $825
Taping= 5 hours x $160= $800
Material= $150
Total= $1775",,,,,,,,,,,,,
3369,19-002-cit-11w-42nd-street,"Drawings dated 7-15-19",43,43,,Paid,Closed,11142,11142,0,"As per drawings dated 7-15-19
Add Type G wall (1-ply to ahc) at core on 11th and 12 floors 52LF= $3,900
Add level 5 finish on new walls on 11 and 12th floor per note 15. 94LF= $1692
Create closet at open area at stair on 11,12, 13th floors 21 LF x 4' x 3' fascia-soffit= $3,150
Dividing wall in closet on 12, 13th floor 12 LF each= $3200
Add 4 LF framing at walls in toilets for automatic PT dispensers (4) on 11,12. (1) on 13...Total (5)= $1,000
Create closet from dead space near door 13N09: Sheetrock inside closet 12 LF= $600
Door and frame= $800
2x2 ACT 12 SF= $150
Toilet 11Y10: Change wall type from K1 to L1 (add framing) 9LF= $450
",,,,,,,,,,,,,
3385,18-048-riverbank-560-west-43rd-street,"Ticket #1978- phase 32 7.10 Work",59,8910,,Paid,Closed,5925,5925,0,"8910 1978 7.10 work 
1 carpenter fixing repairs on punchlist on phase 32 in apartments 20D-20G-20H
35 hours= $5925",,,,,,,,,,,,,
3387,18-048-riverbank-560-west-43rd-street,"Ticket #1997 8911 phase 33",60,8911,,Paid,Closed,5925,5925,0,"1997 8911 7.17 work

1 carp fixing repairs on punchlist on phase 33 in apartments
28S-28H-28G

35 hours= $5925",,,,,,,,,,,,,
3389,18-048-riverbank-560-west-43rd-street,"Ticket #1998 8912 phase 33",61,8912,,Paid,Closed,5925,5925,0,"8912 1998 7.24 work
1 carp fixing repairs on punchlist on phase 34 in apartments 16J-20L
35 hours= $5925",,,,,,,,,,,,,
3391,18-048-riverbank-560-west-43rd-street,"Ticket #8913 1999",62,8913,,Paid,Closed,5280,5280,0,"1 carp had to undercut doors in the following apartments as door was too big. cut doors in following apartments, 10J-k, 9B-D, 7DCD, ^am-D, 5A-D-M 3A-D, 19B-D

32 hours= $5280",,,,,,,,,,,,,
3392,19-020-1199-seiu-funds,CSk-45,4,45,,,Open,6265,0,6265,"Provided labor and material to relocate piping as per CSK-45
carpentry= 7 hours per floor x 3= 21 hours x $165= $3465
taping= 5 hours per floor x 3= 15 hours x 160= $ 2400
Material= $400
Total= $6265
",,,,,,,,,,,,,
3393,19-020-1199-seiu-funds,"Perimeter Column Patching",5,37,,,Open,7325,0,7325,"Provide labor and material to patch all perimeter columns with back boxes on 8,9,10
7 hours carpentry per floor x 3= 21 hours x $165= $ 3465
7 hours taping per floor x 3= 21 hours x $160= $3360
Material= $500
Total= $7325",,,,,,,,,,,,,
3394,19-002-cit-11w-42nd-street,"14th Floor Executive Office",44,44,,,Open,12608,0,12608,"all work for 14th floor Executive Office

SK-49 Provide labor and material to build 14LF of new partition at 14QQ12 and patch walls where existing partition is being removed

SK-50 Provide labor and material to install new ceiling at room 14QQ12 per sketch. New material will need to be ordered as the layout is changing and lights are being added

14LF x $160= $2240
scar patching=$300
384SF ceiling x $17= $6528
Linea light tile= 12 LF x $35= $420
O.T= $3120

Total= $12,608",,,,,,,,,,,,,
3395,19-016-hps-investment-partners,"Room Schedulers",8,8,,Paid,Closed,3570,3570,0,"provide labor and material to open ceilings and walls. 
also,any necessary patching and taping for installation of room schedulers.

6 locations= 3 man days= 21 hours x $165= $3465
Material= $600
Total= $3570
",,,,,,,,,,,,,
3396,19-019-orda-retail-cellar-sf-bull-4,"Emergency Risers Replacement",2,2,,Paid,Closed,41310,41310,0,"Provide labor and material to do all work associated with the riser replacement per JRMs request. 
Carp 26md x $205= 26 x 8= 208 x $205= $42,640
Material = $4000
Total= $46,640",,,,,,,,,,,,,
3397,19-016-hps-investment-partners,"Accoustical- Construction Site Visit",9,9,,Paid,Closed,7705,7705,0,"Provide labor and material to install additional layer of rim board per acoustician walk thru.
Carpentry= 4 hours x $165= $660 
Material + shipping= $1300
Total= $1960

Provide labor and material to build chase wall at open office 07-48
Carpentry= 21 hours x $165=  $3465
Taping= 10 hours x $160= $1600
Material= $680
Total= $5745

$1960 + $5745= $7705
",,,,,,,,,,,,,
3398,19-020-1199-seiu-funds,"Additional Carpenters layout",6,003,,Paid,Closed,18000,18000,0,"Change Request IA003 revised

Provide labor and material to do a 2nd layout on 8th and 9th floor due to slab scraping. All work had to be re-layout from top track above with a spot laser

carpentry= 2 men 10 days each= 20 days x 7 hours= 140 hours x $165= $23,100",,,,,,,,,,,,,
3399,18-029-510-madison,"Elevator Lobby Modifications",10,10,,,Open,4670,0,4670,"Provide labor and material to do all elevator lobby modifications on 30th floor
for all 3 options:
2 men 7 hours each OT= 14 x $205= $2870
1 taper 7 hours OT= 7 x $200= $1400
Material= $400
Total= $4670",,,,,,,,,,,,,
3402,18-054-orda-retail-233-pas-cellar,"Window Sills",10,10,,Paid,Closed,3680,3680,0,"Provide labor and material to install window sills per joe dinapoli at adams request
2 carp 8 hours = 16 hours x $205= $3280
Material= $400
Total= $3680",,,,,,,,,,,,,
3403,18-025-nordstrom,"Ticket 2173 1790",214,213,,Paid,Closed,21834,21834,0,"Ticket 2173 1790
Provide labor on overtime to expedite
7/15 
10 Carpenters 3hr (30)
3 Carpenters 3hrs (9hrs)
7/16 
12 Carpenters 3 hrs (36hrs)
2 Tapers3 hrs (6hrs)
7/17 
12 Carpenters 3 hrs (36Hrs)
7/18
12 Carpenters 3 hrs (36hrs)
7/19
12 Carpenters 3hrs (36hrs)
22 Tapers 3hrs (6hrs)
7/20
14 Carpenters 8hr (112hrs)
8 Tapers 8hrs (64hrs)

Total 
Carpenters 286 Hrs $17160
Tapers 85hrs  $4675

Total $21835",,,,,,,,,,,,,
3405,18-025-nordstrom,"Ticket 2174 225",215,214,,Paid,Closed,3415,3415,0,"Ticket 2174 225
Provide labour on overtime to expedite 
7/16 
2 Carpenters 3hrs, 6hrs
2 Tapers 3hrs, 6hrs
7/17 
1 Carpenter 3hrs, 3hrs
3 Tapers 3hrs, 9hrs
7/18
1 Carpenter 3hrs, 3 hrs
4 tapers 3hrs, 12hrs
7/19,
 2 tapers 3hrs, 6 hrs
7/20 2 tapers 8hrs, 16hrs

Carpenters 12hrs $720
Tapers 49hrs $2695

Total $3415",,,,,,,,,,,,,
3407,18-025-nordstrom,"Ticket 2175 225",256,255,,Paid,Closed,1330,1330,0,"Ticket 2175 225
Provide labor and material to replace the fireproofing on level 5 by the 1780 hallway area. We had to stuff the void with insulation and spray hilti fireproof. (2 buckets)
As per email from Paddy 7/1

1 carpenter 7hrs $1155
Material $175

Total $1330
",,,,,,,,,,,,,
3409,18-025-nordstrom,"Ticket 2176 225",256,255,,Paid,Closed,23580,23580,0,"Ticket 2176 225
Provide labour and material to fire rate around slab openings for Duct penetration,

As per email from Colum 7/11
1 Carpenter 12 Days $13860
Taper 6 Days $6720
Material $3000
Total $23580 ",,,,,,,,,,,,,
3411,18-025-nordstrom,"Ticket 2177 225",218,217,,Paid,Closed,2660,2660,0,"Ticket 2177 225
Provide labour and material to patch after Land Lease storm drain leak 

As per Email from Paddy 7/12

2 Carpenters 7hrs $2310
$350
Total $2660
(LandLease Cost)",,,,,,,,,,,,,
3413,18-025-nordstrom,"Ticket 2178",219,218,,Paid,Closed,1330,1330,0,"Ticket 2178 1790
Provide labour and material to build OSA barricade around slab opening in 2nd Floor

As per Email from Tomas 7/1

1 Carpenter 7hrs $1155
Material $175
Total $1330",,,,,,,,,,,,,
3415,18-025-nordstrom,"Ticket 2179 225",220,219,,Paid,Closed,1330,1330,0,"Ticket 2179  1790
Provide labour and material to cut back column in hallway on the 2nd floor
As per email from Tomas 7/18
1 Carpenter 7hrs $1155
Material $175
Total $1330
",,,,,,,,,,,,,
3416,18-025-nordstrom,"Ticket 2180 1790",221,220,,Paid,Closed,1970,1970,0,"Ticket 2180 225
Provide labour on OverTime to relocate speaker and patch old speaker location
As per email from Paddy 7/19

1 Carpenter 8hrs OT
$1800
Material $170
Total $1970",,,,,,,,,,,,,
3419,18-025-nordstrom,"Ticket #2198 ",240,239,,Paid,Closed,825,825,0,"Ticket #2198 225
provide labor to cut out outlets in the fiberglass column for data
1 carp 5 hours= $825",,,,,,,,,,,,,
3421,18-025-nordstrom,"2199 ",241,240,,Paid,Closed,2250,2250,0,"2199 225

Provide labor on OT to re prep doors. The oors came in with the wrong prep for hardware
5.13B
5.20B
5.17
We had to drill out the holes and undercut doors
1 carp 10 hours= $2250",,,,,,,,,,,,,
3423,18-025-nordstrom,2200,242,241,,Paid,Closed,1140,1140,0,"2200 225
Provide labor and material to close up door opening on 6th floor electrical room. Frame was not here so we were instructed to close it up. as per column
1 carp 6 hours= $990
material= $150
Total= $1140",,,,,,,,,,,,,
3425,18-025-nordstrom,3601,243,242,,Paid,Closed,5575,5575,0,"3601 1776
provide 2 carpenters on premium time to patch plywood soffits in wolf
2 carpenters 9 hours= $5130
material= $445
Total= $5575",,,,,,,,,,,,,
3427,18-025-nordstrom,3602,244,243,,Paid,Closed,1155,1155,0,"3602 1790
Provide labor to install temp fire extinguisher
1 carp 7 hours= $1155",,,,,,,,,,,,,
3429,18-025-nordstrom,3603,245,244,,Paid,Closed,1320,1320,0,"3603 225
Provide labor and material to do protection on 1st floor.
Our shoppy mike was instructed by Mike to do protect on 1st floor
8 hours= $1320",,,,,,,,,,,,,
